"pitch","yaw","f"
"-5","-138.36646066342982","0.30000000000000016"
"-14","-48.990913098429786","1.0"
"0","0","0"
"-5","138.65222278030632","1.0"
"-14","-132.3974377975002","1.0"
"0","0","0"
"0","0","0"
"4","37.30394827798343","0.7000000000000001"
"-22","-83.99099404250549","0.8"
"0","0","0"
"-6","135.0","0.8"
"23","-6.709836807756933","1.0"
"-14","-133.7811247648687","1.0"
"14","156.80140948635182","1.0"
"-59","-180.0","0.5000000000000001"
"-69","-56.309932474020215","0.30000000000000016"
"0","0","0"
"-12","54.46232220802562","1.0"
"5","174.80557109226518","1.0"
"10","-170.5376777919744","1.0"
"-63","-26.56505117707799","0.1000000000000002"
"-24","104.0362434679265","1.0"
"-77","124.69515353123398","0.6000000000000001"
"-76","-90.0","0.30000000000000016"
"0","0","0"
"0","0","0"
"-31","-84.28940686250037","1.0"
"-3","122.90524292298792","1.0"
"-44","-80.53767779197439","1.0"
"-40","-145.1755108430432","0.6000000000000001"
"-6","-38.367485384861546","1.0"
"-47","-55.78429786756261","0.5000000000000001"
"-15","-47.38594403038882","1.0"
"-58","-149.03624346792648","0.20000000000000018"
"-13","26.56505117707799","1.0"
"-2","136.39718102729637","0.8"
"-69","-130.6012946450045","0.5000000000000001"
"2","-90.0","0.9"
"-53","28.61045966596522","0.30000000000000016"
"-68","52.69605172201657","0.6000000000000001"
"6","149.03624346792648","1.0"
"11","-12.094757077012103","1.0"
"-57","76.75948008481281","0.40000000000000013"
"5","-156.3706222693432","1.0"
"10","151.3895403340348","1.0"
"-10","54.6887865603668","1.0"
"19","-153.43494882292202","0.8"
"-68","71.56505117707799","1.0"
"34","-14.036243467926477","0.9"
"17","-9.462322208025617","1.0"
"-53","-170.5376777919744","1.0"
"13","45.0","1.0"
"14","7.431407971172507","1.0"
"-16","-149.74356283647074","0.40000000000000013"
"-13","-138.01278750418336","1.0"
"-12","135.0","1.0"
"9","-175.23635830927384","1.0"
"-28","14.036243467926477","1.0"
"16","-175.03025927188972","1.0"
"-63","81.86989764584403","0.5000000000000001"
"42","26.56505117707799","1.0"
"-4","-142.12501634890182","0.9"
"0","0","0"
"-11","52.59464336859145","1.0"
"10","-135.0","0.5000000000000001"
"-21","136.8476102659946","1.0"
"-16","133.66778014613035","1.0"
"0","0","0"
"-19","-114.44395478041653","1.0"
"-3","85.60129464500447","0.5000000000000001"
"1","26.56505117707799","0.9"
"4","-145.00797980144134","1.0"
"0","0","0"
"0","0","0"
"22","-167.90524292298792","1.0"
"-10","-153.43494882292202","0.7000000000000001"
"-39","-45.0","0.40000000000000013"
"-39","-133.02506598911805","0.40000000000000013"
"-58","-170.5376777919744","0.20000000000000018"
"0","0","0"
"-16","-63.43494882292201","1.0"
"-35","168.6900675259798","1.0"
"-60","-49.39870535499554","0.30000000000000016"
"-40","-135.0","1.0"
"-50","-43.66778014613036","0.5000000000000001"
"-1","-106.26020470831196","1.0"
"-18","-112.61986494804043","1.0"
"-20","-99.86580694308437","0.5000000000000001"
"-64","95.19442890773482","0.5000000000000001"
"10","160.01689347810003","0.30000000000000016"
"-29","17.52556837372287","0.5000000000000001"
"-17","-141.70983680775691","0.7000000000000001"
"-2","136.39718102729637","0.7000000000000001"
"-25","-83.99099404250549","1.0"
"-16","59.74356283647074","1.0"
"-49","-170.5376777919744","1.0"
"-11","-78.11134196037203","1.0"
"-2","51.84277341263093","1.0"
"-78","-170.90972307917767","0.8"
"-28","-161.56505117707798","1.0"
"0","0","0"
"12","152.4471884232822","1.0"
"-78","-6.34019174590991","0.5000000000000001"
"-29","31.607502246248902","1.0"
"-4","-18.43494882292201","0.9"
"-11","135.0","1.0"
"-19","-151.69924423399362","0.5000000000000001"
"39","-8.13010235415598","1.0"
"-72","-49.18491612511842","0.7000000000000001"
"-63","-90.0","1.0"
"9","5.710593137499642","1.0"
"0","0","0"
"0","155.3764352138364","1.0"
"-57","-131.82016988013578","0.5000000000000001"
"-48","-140.9061411137705","0.40000000000000013"
"-8","-142.76516601842533","0.6000000000000001"
"-59","-73.30075576600638","0.30000000000000016"
"11","16.69924423399362","1.0"
"-1","40.10090754621224","1.0"
"-17","-90.0","1.0"
"-14","-49.18491612511842","1.0"
"-73","70.70995378081128","0.6000000000000001"
"-62","11.888658039627973","0.5000000000000001"
"-7","48.81407483429036","1.0"
"-10","53.13010235415598","1.0"
"-37","108.43494882292202","1.0"
"-5","-109.98310652189998","1.0"
"45","-36.86989764584402","1.0"
"-61","-43.7811247648687","0.6000000000000001"
"0","0","0"
"17","25.463345061871614","0.8"
"-1","139.63546342690262","1.0"
"0","-42.70938995736147","0.5000000000000001"
"-19","48.81407483429036","0.6000000000000001"
"33","11.309932474020213","1.0"
"10","118.30075576600638","1.0"
"-75","120.57922687248902","0.7000000000000001"
"-64","-55.175510843043206","0.6000000000000001"
"6","10.619655276155134","1.0"
"-12","77.9052429229879","0.40000000000000013"
"-5","131.18592516570965","0.30000000000000016"
"46","-18.43494882292201","1.0"
"-17","-167.19573393471325","0.6000000000000001"
"0","0","0"
"3","-126.86989764584402","1.0"
"-77","-63.43494882292201","0.5000000000000001"
"6","147.3807569288072","0.9"
"-5","-90.0","1.0"
"-12","-38.15722658736906","0.40000000000000013"
"18","-158.19859051364818","0.9"
"-26","137.72631099390628","0.5000000000000001"
"4","-63.43494882292201","1.0"
"-71","-110.55604521958347","0.5000000000000001"
"-23","132.27368900609375","1.0"
"16","22.833654177917545","1.0"
"-20","140.71059313749967","1.0"
"-22","143.13010235415598","0.40000000000000013"
"-12","40.0302592718897","1.0"
"0","0","0"
"-52","132.87890360333853","0.40000000000000013"
"0","0","0"
"-70","80.53767779197439","0.6000000000000001"
"-24","20.224859431168078","1.0"
"-8","-138.36646066342982","1.0"
"-18","-70.01689347810003","1.0"
"-10","137.6025622024998","0.6000000000000001"
"-48","146.30993247402023","1.0"
"-20","143.61564818416412","1.0"
"-25","-115.01689347810004","1.0"
"-25","-13.240519915187205","0.5000000000000001"
"-68","-123.69006752597979","0.6000000000000001"
"45","-116.56505117707799","0.1000000000000002"
"-3","90.0","1.0"
"0","0","0"
"17","-2.8624052261117474","1.0"
"8","-154.65382405805332","1.0"
"0","0","0"
"0","0","0"
"-2","-62.35402463626133","0.8"
"0","0","0"
"23","172.40535663140858","1.0"
"-13","50.19442890773481","1.0"
"-2","85.60129464500447","1.0"
"-22","-34.5085229876684","1.0"
"-77","-159.77514056883192","0.7000000000000001"
"-11","-48.179830119864235","0.5000000000000001"
"0","0","0"
"10","28.30075576600638","1.0"
"-33","45.0","1.0"
"-17","55.49147701233159","1.0"
"9","-84.8055710922652","1.0"
"-3","-43.36342295838329","1.0"
"-14","27.758540601060027","1.0"
"-67","36.86989764584402","0.5000000000000001"
"6","-16.927513064147043","1.0"
"-17","26.56505117707799","1.0"
"-48","-42.13759477388826","0.5000000000000001"
"-61","116.56505117707799","1.0"
"-2","42.614055969611194","1.0"
"-77","32.005383208083494","0.8"
"-27","-76.75948008481281","1.0"
"19","-6.34019174590991","1.0"
"5","-82.87498365109819","1.0"
"-33","-6.34019174590991","1.0"
"10","-19.653824058053306","1.0"
"0","0","0"
"17","27.758540601060027","0.7000000000000001"
"0","0","0"
"-10","-143.9726266148964","1.0"
"2","-34.824489156956794","0.9"
"-3","157.38013505195957","0.9"
"-19","78.69006752597979","1.0"
"-14","-143.13010235415598","1.0"
"-17","-70.82099197418928","1.0"
"-15","101.76828893202065","1.0"
"13","8.13010235415598","1.0"
"-12","-135.0","1.0"
"0","0","0"
"-77","-43.1523897340054","0.7000000000000001"
"-13","-87.70938995736147","1.0"
"14","84.28940686250037","0.9"
"0","0","0"
"-6","156.80140948635182","1.0"
"-17","-123.69006752597979","1.0"
"-74","51.00900595749453","0.7000000000000001"
"0","0","0"
"-13","-27.758540601060027","1.0"
"-8","-101.30993247402021","1.0"
"-3","-162.6459753637387","1.0"
"-62","146.30993247402023","1.0"
"-54","-42.87890360333855","0.40000000000000013"
"-5","26.56505117707799","1.0"
"36","104.0362434679265","1.0"
"-6","121.60750224624891","0.40000000000000013"
"-4","-130.8150838748816","1.0"
"-12","-33.690067525979785","0.5000000000000001"
"0","0","0"
"40","-126.86989764584402","1.0"
"-79","-105.52411099675426","0.7000000000000001"
"-80","-161.56505117707798","0.6000000000000001"
"17","17.52556837372287","1.0"
"11","-131.98721249581666","0.7000000000000001"
"-5","-144.46232220802563","0.40000000000000013"
"-14","-36.86989764584402","1.0"
"-4","-136.7357045889284","0.5000000000000001"
"3","-9.090276920822323","1.0"
"-18","32.005383208083494","1.0"
"-3","96.70983680775693","1.0"
"2","66.03751102542182","0.40000000000000013"
"-36","-135.0","0.5000000000000001"
"0","0","0"
"-55","78.69006752597979","0.30000000000000016"
"-28","101.30993247402021","1.0"
"10","-40.91438322002512","0.9"
"-26","51.34019174590991","1.0"
"9","156.03751102542182","0.5000000000000001"
"-6","-129.5596679689945","1.0"
"-12","140.4403320310055","1.0"
"-1","-62.24145939893998","0.7000000000000001"
"0","0","0"
"21","165.96375653207352","1.0"
"-35","20.556045219583464","1.0"
"-32","-39.80557109226519","1.0"
"-30","-161.56505117707798","0.5000000000000001"
"-58","-108.43494882292202","0.5000000000000001"
"-26","-143.74616226255523","1.0"
"0","0","0"
"3","-108.43494882292202","0.40000000000000013"
"-61","168.6900675259798","0.30000000000000016"
"17","-164.35775354279127","1.0"
"-8","113.1985905136482","1.0"
"49","-0.0","1.0"
"0","0","0"
"-1","-153.43494882292202","1.0"
"-51","-126.86989764584402","0.5000000000000001"
"-25","131.42366562500266","0.40000000000000013"
"-8","-53.61564818416411","1.0"
"-55","66.25050550713323","0.5000000000000001"
"-12","136.97493401088198","0.9"
"13","-161.56505117707798","1.0"
"-37","-126.86989764584402","1.0"
"-80","-160.20112364547506","0.9"
"-47","-26.56505117707799","0.20000000000000018"
"-6","-132.13759477388828","1.0"
"-18","-135.0","1.0"
"0","0","0"
"11","12.094757077012103","1.0"
"-3","-57.724355685422374","1.0"
"-2","140.71059313749967","1.0"
"-49","-56.309932474020215","0.20000000000000018"
"-31","-51.34019174590991","0.5000000000000001"
"-23","49.39870535499554","0.5000000000000001"
"-17","-123.69006752597979","1.0"
"-8","50.71059313749964","1.0"
"17","153.43494882292202","1.0"
"-13","-127.5685920288275","0.5000000000000001"
"0","0","0"
"-20","-45.0","1.0"
"11","22.24902365721237","1.0"
"-28","-152.35402463626133","0.5000000000000001"
"-5","147.72435568542238","1.0"
"-22","-154.9831065219","1.0"
"-24","113.96248897457818","0.5000000000000001"
"-35","45.0","0.20000000000000018"
"-6","-87.70938995736147","1.0"
"-27","-45.0","0.5000000000000001"
"-16","-152.52556837372285","1.0"
"0","0","0"
"11","146.30993247402023","1.0"
"-2","38.99099404250548","1.0"
"-1","-72.89727103094764","1.0"
"-5","69.44395478041653","0.5000000000000001"
"-10","74.35775354279127","0.6000000000000001"
"28","32.005383208083494","1.0"
"24","-145.00797980144134","1.0"
"-80","90.0","0.8"
"-18","132.70938995736148","1.0"
"-26","78.69006752597979","1.0"
"-68","-63.43494882292201","0.5000000000000001"
"5","15.255118703057777","1.0"
"0","0","0"
"0","0","0"
"-17","123.02386755579664","1.0"
"0","0","0"
"11","157.16634582208246","1.0"
"11","-19.44003482817619","0.5000000000000001"
"-1","145.00797980144134","1.0"
"-20","117.89727103094764","1.0"
"0","0","0"
"-78","-161.56505117707798","0.8"
"-2","-49.39870535499554","1.0"
"-7","59.03624346792648","0.6000000000000001"
"0","0","0"
"-59","-111.80140948635182","0.20000000000000018"
"-32","-12.994616791916505","1.0"
"0","42.13759477388826","0.8"
"-10","-45.0","0.6000000000000001"
"3","-155.3764352138364","0.8"
"-44","99.46232220802563","1.0"
"3","9.090276920822323","1.0"
"-2","83.29016319224307","1.0"
"-19","60.94539590092286","1.0"
"-33","-26.56505117707799","1.0"
"-17","-48.65222278030633","1.0"
"0","0","0"
"0","0","0"
"-1","172.56859202882748","1.0"
"-17","-146.30993247402023","0.7000000000000001"
"-15","59.93141717813755","0.5000000000000001"
"-51","-126.86989764584402","0.5000000000000001"
"0","0","0"
"0","0","0"
"-71","-152.52556837372285","0.7000000000000001"
"-21","-77.00538320808349","1.0"
"-16","-150.94539590092288","1.0"
"21","160.34617594194668","1.0"
"-2","70.3461759419467","1.0"
"-46","-30.256437163529263","0.30000000000000016"
"0","0","0"
"-6","-129.5596679689945","1.0"
"-18","-122.73522627210761","1.0"
"-36","78.69006752597979","1.0"
"-3","112.83365417791755","0.7000000000000001"
"-3","135.0","1.0"
"-57","-94.76364169072617","0.5000000000000001"
"-4","-129.8055710922652","0.8"
"-68","-45.0","1.0"
"0","0","0"
"-6","-29.054604099077146","0.7000000000000001"
"1","-119.74488129694224","1.0"
"15","155.55604521958347","1.0"
"0","0","0"
"-2","-59.03624346792648","1.0"
"-79","171.86989764584402","0.6000000000000001"
"-48","168.23171106797935","0.5000000000000001"
"-62","-68.19859051364818","0.40000000000000013"
"0","0","0"
"-59","-136.63657704161673","0.5000000000000001"
"0","0","0"
"17","-0.0","1.0"
"-29","-148.39249775375112","1.0"
"-12","129.8055710922652","0.6000000000000001"
"-48","-45.0","1.0"
"-47","169.21570213243743","0.5000000000000001"
"-13","92.38594403038881","1.0"
"-68","-64.4400348281762","0.6000000000000001"
"-61","-101.30993247402021","0.20000000000000018"
"-15","-68.19859051364818","1.0"
"-25","-81.02737338510362","1.0"
"-69","-45.0","0.7000000000000001"
"20","31.607502246248902","1.0"
"0","0","0"
"-14","-81.46923439005188","1.0"
"-75","38.65980825409009","0.8"
"9","-160.01689347810003","1.0"
"-25","68.19859051364818","1.0"
"-74","109.79887635452492","0.7000000000000001"
"7","147.72435568542238","1.0"
"26","17.10272896905237","1.0"
"2","-118.81079374297306","1.0"
"0","105.25511870305778","0.7000000000000001"
"15","-45.0","0.5000000000000001"
"-31","15.255118703057777","0.5000000000000001"
"-22","93.01278750418335","1.0"
"-6","-146.30993247402023","1.0"
"-22","118.61045966596521","1.0"
"-14","35.3112134396332","1.0"
"-64","87.27368900609375","0.5000000000000001"
"10","-146.30993247402023","1.0"
"23","158.19859051364818","1.0"
"-59","126.86989764584402","0.5000000000000001"
"-53","-47.12109639666145","0.40000000000000013"
"0","0","0"
"3","-143.13010235415598","1.0"
"-7","-47.48955292199916","1.0"
"-11","-141.34019174590992","0.6000000000000001"
"-25","-55.00797980144134","0.9"
"-11","136.97493401088198","1.0"
"-13","-87.39743779750019","1.0"
"18","165.25643716352926","0.6000000000000001"
"-5","-84.28940686250037","1.0"
"-55","-4.085616779974877","0.40000000000000013"
"-28","-146.30993247402023","1.0"
"-43","-60.94539590092286","0.40000000000000013"
"-42","-21.80140948635181","1.0"
"-43","-51.34019174590991","1.0"
"-5","121.42956561483851","1.0"
"-16","-159.77514056883192","0.6000000000000001"
"-68","119.74488129694224","0.30000000000000016"
"-13","-71.56505117707799","1.0"
"21","16.69924423399362","1.0"
"-12","-19.98310652189998","0.7000000000000001"
"-45","105.52411099675426","0.40000000000000013"
"-66","25.016893478100023","0.5000000000000001"
"0","0","0"
"-12","-152.52556837372285","0.9"
"-5","138.81407483429035","0.7000000000000001"
"-28","175.91438322002514","1.0"
"-3","-118.81079374297306","1.0"
"6","-152.35402463626133","1.0"
"-63","-62.24145939893998","0.5000000000000001"
"0","0","0"
"-20","102.2647737278924","1.0"
"21","176.98721249581666","1.0"
"0","0","0"
"-74","-63.43494882292201","0.7000000000000001"
"-5","-99.46232220802563","1.0"
"10","27.89727103094763","0.7000000000000001"
"8","-177.70938995736148","1.0"
"14","59.03624346792648","0.40000000000000013"
"-21","-90.0","1.0"
"1","35.21759296819271","0.7000000000000001"
"0","0","0"
"-12","56.309932474020215","1.0"
"33","-56.309932474020215","1.0"
"-1","33.690067525979785","1.0"
"22","-169.38034472384487","1.0"
"-55","136.46880071438582","0.5000000000000001"
"0","0","0"
"5","29.475889003245744","1.0"
"-4","-12.994616791916505","0.6000000000000001"
"-7","131.98721249581666","0.6000000000000001"
"-77","-64.98310652189998","0.6000000000000001"
"-62","-140.19442890773482","0.5000000000000001"
"16","119.05460409907714","1.0"
"-15","133.8308606720926","1.0"
"-3","-143.74616226255523","0.5000000000000001"
"18","-21.80140948635181","0.9"
"0","0","0"
"-54","126.46923439005188","0.5000000000000001"
"-12","29.248826336546973","1.0"
"-3","113.1985905136482","0.40000000000000013"
"-64","153.43494882292202","0.30000000000000016"
"0","0","0"
"-18","-97.76516601842535","1.0"
"0","0","0"
"-24","-11.309932474020213","1.0"
"6","45.0","1.0"
"-28","-146.30993247402023","1.0"
"-16","-63.43494882292201","1.0"
"21","15.255118703057777","0.9"
"0","0","0"
"-14","-99.46232220802563","1.0"
"24","-45.0","1.0"
"-4","46.39718102729638","1.0"
"-59","-135.0","0.40000000000000013"
"-56","-32.47119229084849","0.5000000000000001"
"6","-156.50143432404792","0.9"
"18","-163.30075576600638","1.0"
"-13","108.43494882292202","1.0"
"-4","-117.55281157671782","1.0"
"-71","13.392497753751098","0.6000000000000001"
"18","154.79887635452494","1.0"
"0","0","0"
"-22","35.83765295427829","0.40000000000000013"
"-6","-105.94539590092285","1.0"
"-16","50.19442890773481","1.0"
"-48","-53.13010235415598","0.5000000000000001"
"-21","-35.53767779197438","1.0"
"8","109.98310652189998","1.0"
"0","129.8055710922652","0.40000000000000013"
"-23","50.527540151656176","1.0"
"-10","-153.43494882292202","1.0"
"-3","-129.8055710922652","1.0"
"-49","12.994616791916505","0.30000000000000016"
"1","42.51044707800085","1.0"
"0","0","0"
"0","0","0"
"-28","-32.005383208083494","1.0"
"-25","-120.96375653207352","1.0"
"-22","-130.10090754621226","0.5000000000000001"
"-8","90.0","1.0"
"-31","-167.90524292298792","1.0"
"17","174.28940686250036","1.0"
"-12","-47.60256220249981","1.0"
"12","-21.80140948635181","1.0"
"-8","136.8476102659946","0.8"
"-3","-20.854458039578347","1.0"
"-37","-123.69006752597979","1.0"
"-77","55.30484646876604","0.6000000000000001"
"-6","125.53767779197439","1.0"
"-2","63.43494882292201","0.6000000000000001"
"0","0","0"
"3","-171.86989764584402","1.0"
"-19","90.0","1.0"
"3","-130.36453657309735","0.8"
"-10","70.01689347810003","1.0"
"-68","-55.00797980144134","0.6000000000000001"
"-62","-39.80557109226519","0.40000000000000013"
"8","68.19859051364818","1.0"
"-62","-62.24145939893998","0.5000000000000001"
"0","-107.35402463626133","0.7000000000000001"
"-13","109.29004621918874","1.0"
"-8","-57.528807709151515","0.8"
"-8","-56.309932474020215","1.0"
"0","0","0"
"-65","-180.0","0.1000000000000002"
"-5","121.42956561483851","1.0"
"-1","131.42366562500266","1.0"
"-70","41.34777721969366","0.7000000000000001"
"-70","-37.874983651098205","0.40000000000000013"
"-74","33.690067525979785","0.5000000000000001"
"0","0","0"
"-32","-108.43494882292202","1.0"
"0","0","0"
"-65","135.0","0.6000000000000001"
"0","0","0"
"-20","64.79887635452492","1.0"
"-1","99.09027692082232","0.9"
"-51","-57.38075692880717","0.5000000000000001"
"2","45.0","1.0"
"0","0","0"
"-75","-14.620873988631656","0.7000000000000001"
"-18","41.987212495816664","0.30000000000000016"
"-80","59.03624346792648","0.40000000000000013"
"10","13.392497753751098","1.0"
"-72","-126.86989764584402","0.5000000000000001"
"-15","173.6598082540901","0.40000000000000013"
"0","0","0"
"0","0","0"
"-17","-155.3764352138364","1.0"
"0","0","0"
"-17","124.99202019855868","1.0"
"-4","-25.641005824305285","0.9"
"-13","93.81407483429037","0.6000000000000001"
"-14","115.20112364547508","1.0"
"-6","-160.8209919741893","1.0"
"-71","95.19442890773482","0.40000000000000013"
"6","135.0","1.0"
"-2","49.08561677997488","1.0"
"0","0","0"
"-15","161.56505117707798","0.5000000000000001"
"-69","130.6012946450045","0.5000000000000001"
"-70","122.73522627210761","0.5000000000000001"
"-79","21.037511025421818","0.6000000000000001"
"0","-136.16913932790743","0.8"
"-13","102.80426606528675","1.0"
"-8","-115.46334506187162","1.0"
"-5","-127.40535663140857","0.5000000000000001"
"-2","135.0","1.0"
"-23","-132.27368900609375","1.0"
"-17","105.64224645720874","1.0"
"-10","138.81407483429035","1.0"
"-6","60.94539590092286","0.7000000000000001"
"-18","-156.03751102542182","0.6000000000000001"
"0","0","0"
"-72","34.2157021324374","0.7000000000000001"
"3","132.87890360333853","0.6000000000000001"
"-20","97.76516601842535","1.0"
"-61","-64.5366549381284","0.5000000000000001"
"-74","-149.53445508054014","0.6000000000000001"
"-6","-103.4957332807958","1.0"
"0","0","0"
"-18","-54.16234704572172","1.0"
"-14","171.86989764584402","1.0"
"-8","-65.37643521383639","1.0"
"-2","36.25383773744479","1.0"
"-16","-152.24145939893998","1.0"
"0","0","0"
"0","0","0"
"-14","-57.9946167919165","1.0"
"-67","-60.25511870305779","0.30000000000000016"
"0","-40.81508387488159","1.0"
"-5","-125.75388725443676","1.0"
"-10","109.98310652189998","1.0"
"-24","-87.13759477388825","1.0"
"-49","-108.43494882292202","0.40000000000000013"
"0","0","0"
"-36","153.43494882292202","1.0"
"-24","-116.56505117707799","1.0"
"-16","90.0","1.0"
"0","0","0"
"0","0","0"
"-20","156.80140948635182","1.0"
"-25","64.98310652189998","1.0"
"-11","84.28940686250037","1.0"
"-23","-138.57633437499737","1.0"
"0","0","0"
"-5","-143.13010235415598","1.0"
"-3","-45.0","0.7000000000000001"
"-52","-119.248826336547","0.5000000000000001"
"0","0","0"
"-75","49.899092453787766","0.7000000000000001"
"-69","70.01689347810003","0.40000000000000013"
"-47","129.8055710922652","0.5000000000000001"
"-24","11.309932474020213","0.40000000000000013"
"0","0","0"
"-17","38.65980825409009","1.0"
"0","0","0"
"-20","-140.71059313749967","1.0"
"-76","169.21570213243743","0.7000000000000001"
"-19","-135.0","1.0"
"-55","-90.0","0.30000000000000016"
"6","-163.73979529168807","1.0"
"-44","-74.05460409907715","1.0"
"-19","34.5085229876684","1.0"
"-21","-46.548157698977974","1.0"
"-29","169.69515353123398","1.0"
"-15","43.264295411071615","1.0"
"0","0","0"
"-76","72.64597536373867","0.6000000000000001"
"-25","-14.036243467926477","0.5000000000000001"
"-26","-60.94539590092286","1.0"
"-31","168.11134196037202","0.6000000000000001"
"-8","113.4985656759521","0.7000000000000001"
"-53","84.8055710922652","0.30000000000000016"
"-21","153.43494882292202","0.8"
"21","12.528807709151511","0.6000000000000001"
"-9","-59.93141717813755","0.5000000000000001"
"1","-139.63546342690262","0.9"
"0","0","0"
"15","-161.56505117707798","0.6000000000000001"
"19","-161.56505117707798","1.0"
"-8","128.99099404250546","1.0"
"-72","-130.8150838748816","0.7000000000000001"
"26","-8.972626614896393","0.9"
"-11","150.52411099675425","1.0"
"-3","-175.42607874009911","0.9"
"-5","46.73570458892839","0.7000000000000001"
"-78","63.43494882292201","0.7000000000000001"
"22","-153.43494882292202","1.0"
"2","104.0362434679265","1.0"
"0","0","0"
"14","-156.3706222693432","1.0"
"-25","90.0","1.0"
"12","-0.0","1.0"
"9","170.13419305691565","1.0"
"2","79.69515353123397","0.8"
"16","176.82016988013578","1.0"
"-18","49.39870535499554","1.0"
"-66","-36.02737338510361","0.40000000000000013"
"-12","-9.462322208025617","0.5000000000000001"
"-24","57.094757077012105","1.0"
"-18","85.60129464500447","1.0"
"-23","-79.69515353123397","1.0"
"0","0","0"
"7","157.38013505195957","1.0"
"3","84.28940686250037","0.30000000000000016"
"-69","-127.8749836510982","0.40000000000000013"
"-2","-63.43494882292201","1.0"
"-15","-25.559965171823812","1.0"
"5","37.874983651098205","1.0"
"23","158.19859051364818","1.0"
"-12","161.56505117707798","1.0"
"-19","-153.43494882292202","1.0"
"-15","-157.38013505195957","1.0"
"0","0","0"
"-48","-71.56505117707799","1.0"
"-15","-138.17983011986425","1.0"
"-2","70.5599651718238","1.0"
"-17","93.17983011986425","0.40000000000000013"
"-16","141.00900595749454","1.0"
"-70","83.29016319224307","0.5000000000000001"
"14","143.13010235415598","1.0"
"-40","-160.70995378081128","0.5000000000000001"
"-14","72.47443162627714","1.0"
"-25","-93.01278750418335","1.0"
"7","-23.962488974578186","0.5000000000000001"
"-12","42.87890360333855","0.5000000000000001"
"-79","117.64597536373869","0.8"
"-53","47.862405226111754","0.5000000000000001"
"-15","64.98310652189998","1.0"
"-56","-56.88865803962798","0.5000000000000001"
"-13","-127.8749836510982","1.0"
"0","0","0"
"4","112.24902365721238","1.0"
"-22","-117.75854060106005","0.40000000000000013"
"1","-50.19442890773481","1.0"
"7","-123.69006752597979","1.0"
"-17","149.03624346792648","0.5000000000000001"
"19","29.744881296942225","1.0"
"-1","-64.98310652189998","1.0"
"-20","120.96375653207352","0.40000000000000013"
"-25","-59.03624346792648","1.0"
"-3","-141.70983680775691","0.5000000000000001"
"-20","-150.75117366345305","1.0"
"-5","-149.03624346792648","1.0"
"-24","-64.6538240580533","1.0"
"-25","-37.568592028827496","1.0"
"-10","-41.185925165709655","1.0"
"-15","-136.21887523513132","1.0"
"0","0","0"
"10","3.0127875041833403","1.0"
"-67","51.34019174590991","0.40000000000000013"
"-71","-115.01689347810004","0.5000000000000001"
"-19","-48.65222278030633","1.0"
"-68","148.67130713219584","0.6000000000000001"
"15","-71.56505117707799","0.9"
"-20","119.05460409907714","0.40000000000000013"
"-1","-125.53767779197439","1.0"
"16","146.30993247402023","0.6000000000000001"
"33","143.13010235415598","1.0"
"-49","-98.130102354156","1.0"
"-2","-100.30484646876603","1.0"
"-3","-137.48955292199918","0.9"
"-1","123.69006752597979","0.8"
"0","0","0"
"-5","125.21759296819272","1.0"
"-68","-11.768288932020644","0.6000000000000001"
"-12","-130.8150838748816","1.0"
"-15","-73.73979529168804","1.0"
"-67","-0.0","0.6000000000000001"
"-4","120.96375653207352","0.8"
"-35","59.03624346792648","1.0"
"20","13.240519915187205","1.0"
"21","-165.96375653207352","1.0"
"0","0","0"
"-17","45.0","1.0"
"6","102.52880770915151","1.0"
"-19","125.75388725443676","1.0"
"-2","106.38954033403479","1.0"
"-80","90.0","0.40000000000000013"
"-6","-143.13010235415598","1.0"
"-28","8.530765609948133","0.7000000000000001"
"0","0","0"
"-15","-36.25383773744479","0.5000000000000001"
"-72","131.18592516570965","0.40000000000000013"
"-2","33.11134196037203","1.0"
"-76","-47.290610042638534","0.6000000000000001"
"-16","61.38954033403479","0.5000000000000001"
"18","18.43494882292201","1.0"
"-57","-112.61986494804043","0.5000000000000001"
"-24","-111.03751102542182","1.0"
"0","0","0"
"-2","-25.641005824305285","0.8"
"0","0","0"
"25","54.46232220802562","1.0"
"4","3.0127875041833403","1.0"
"-26","-94.39870535499553","1.0"
"1","156.80140948635182","1.0"
"-14","-141.95295746817393","1.0"
"-65","-147.3807569288072","0.6000000000000001"
"-22","-56.97613244420336","1.0"
"-6","135.0","0.8"
"-53","-70.5599651718238","0.40000000000000013"
"-24","-59.74356283647074","1.0"
"0","0","0"
"-28","127.5685920288275","1.0"
"10","-20.556045219583464","1.0"
"20","166.6075022462489","1.0"
"0","0","0"
"-57","64.4400348281762","0.5000000000000001"
"0","0","0"
"0","0","0"
"-4","125.53767779197439","0.6000000000000001"
"17","-174.80557109226518","1.0"
"-71","131.42366562500266","0.6000000000000001"
"15","-71.56505117707799","0.9"
"18","10.784297867562598","1.0"
"-77","5.710593137499642","0.5000000000000001"
"0","0","0"
"-25","-12.804266065286752","0.7000000000000001"
"0","-133.7811247648687","1.0"
"6","29.744881296942225","0.6000000000000001"
"11","135.0","0.5000000000000001"
"-14","57.9946167919165","1.0"
"-1","-158.6293777306568","1.0"
"19","14.036243467926477","1.0"
"15","-169.9920201985587","0.5000000000000001"
"-3","145.61965527615513","1.0"
"0","0","0"
"18","-17.650124219930124","1.0"
"29","-3.8140748342903548","1.0"
"-2","118.07248693585296","1.0"
"38","-75.96375653207353","0.40000000000000013"
